feature_index,parcel_id,current_address,dcad_situs_address,centroid_lat,centroid_lng,category,reason,status,action
324,180998000A0080000,128 SUMMER PLACE DR,,32.970697,-97.001143,OK,,OK,NONE
325,180998000A0630000,125 SUMMER PLACE DR,,32.970607,-97.001684,OK,,OK,NONE
326,180998000A0070000,124 SUMMER PLACE DR,,32.970587,-97.001145,OK,,OK,NONE
327,180998000A0640000,121 SUMMER PLACE DR,,32.970497,-97.001686,OK,,OK,NONE
328,180998000A0060000,120 SUMMER PLACE DR,,32.970477,-97.001147,OK,,OK,NONE
329,180998000A0650000,117 SUMMER PLACE DR,,32.970387,-97.001688,OK,,OK,NONE
330,180998000A0050000,116 SUMMER PLACE DR,,32.970367,-97.001149,OK,,OK,NONE
331,180998000A0660000,113 SUMMER PLACE DR,,32.970277,-97.001691,OK,,OK,NONE
332,180998000A0040000,112 SUMMER PLACE DR,,32.970257,-97.001152,OK,,OK,NONE
333,180998000A0670000,109 SUMMER PLACE DR,,32.970168,-97.001693,OK,,OK,NONE
334,180998000A0030000,108 SUMMER PLACE DR,,32.970147,-97.001154,OK,,OK,NONE
335,180998000A0680000,105 SUMMER PLACE DR,,32.970009,-97.001782,OK,,OK,NONE
336,180998000A0020000,104 SUMMER PLACE DR,,32.969997,-97.001008,OK,,OK,NONE
337,180065500B0030000,308 GARDEN GROVE WAY,,32.977849,-96.992633,OK,,OK,NONE
338,180065500A0610000,302 HEARTZ RD,,32.977566,-96.989147,OK,,OK,NONE
339,18005440040010000,648 COATS ST,,32.977537,-96.972656,OK,,OK,NONE
340,18005440040020000,644 COATS ST,,32.977538,-96.972878,OK,,OK,NONE
341,18005440040030000,640 COATS ST,,32.977538,-96.973074,OK,,OK,NONE
342,18005440040040000,636 COATS ST,,32.977538,-96.97327,OK,,OK,NONE
343,18005440040050000,632 COATS ST,,32.977539,-96.973465,OK,,OK,NONE
344,18005440040060000,628 COATS ST,,32.977539,-96.973661,OK,,OK,NONE
345,18005440040070000,624 COATS ST,,32.977482,-96.973835,OK,,OK,NONE
346,180065500A0250000,305 BRUSHY CREEK TRL,,32.977723,-96.990618,OK,,OK,NONE
347,180065500C0170000,309 HEARTZ RD,,32.977733,-96.989638,OK,,OK,NONE
348,180065500A0100000,311 GARDEN GROVE WAY,,32.977811,-96.992959,OK,,OK,NONE
349,18005440010260000,367 HARWELL ST,,32.977572,-96.974345,OK,,OK,NONE
350,18005440010210000,324 PHILLIPS DR,,32.977553,-96.974846,OK,,OK,NONE
351,18005370140010000,204 FINCH LN,,32.964828,-96.974069,OK,,OK,NONE
352,18005370130150000,209 MOCKINGBIRD LN,,32.965031,-96.970665,OK,,OK,NONE
353,18005370160030000,208 MOCKINGBIRD LN,,32.964967,-96.96999,OK,,OK,NONE
354,180001600A0260000,115 BRISTOL CT,,32.970336,-96.988779,OK,,OK,NONE
355,180001600A0100000,112 BRIGHTON CT,,32.970307,-96.987273,OK,,OK,NONE
356,180001600A0190000,114 BRISTOL CT,,32.970326,-96.988184,OK,,OK,NONE
357,180001600A0160000,117 BRIGHTON CT,,32.970219,-96.987693,OK,,OK,NONE
358,180001600A0250000,111 BRISTOL CT,,32.97013,-96.98878,OK,,OK,NONE
359,180001600A0110000,108 BRIGHTON CT,,32.970086,-96.987392,OK,,OK,NONE
360,18005370130220000,752 CARDINAL LN,,32.965021,-96.970954,OK,,OK,NONE
361,18005370140120000,741 CARDINAL LN,,32.964942,-96.971557,OK,,OK,NONE
362,180024000F0100000,637 DEFOREST RD,,32.986346,-96.974194,OK,,OK,NONE
363,181060000M0280000,624 FOREST HILL DR,,32.988526,-96.978794,OK,,OK,NONE
364,181060000N0150000,635 FOREST HILL DR,,32.988513,-96.978191,OK,,OK,NONE
365,181060000M0100000,621 CLAREMONT CT,,32.98868,-96.979162,OK,,OK,NONE
366,181060000M0060000,610 CLAREMONT CT,,32.988663,-96.979885,OK,,OK,NONE
367,181060000N0160000,638 WATERVIEW DR,,32.988497,-96.977764,OK,,OK,NONE
368,181060000L0010000,733 BELLA VISTA DR,,32.988599,-96.980737,OK,,OK,NONE
369,181060000M0020000,730 BELLA VISTA DR,,32.988677,-96.980238,OK,,OK,NONE
370,181060000M0030000,726 BELLA VISTA DR,,32.988538,-96.980153,OK,,OK,NONE
371,181060000P0230000,641 WATERVIEW DR,,32.988512,-96.977138,OK,,OK,NONE
372,182268000G0010300,200 STATE HWY 121,,32.984541,-96.981671,OUTLIER,num=200 street_median=1154 ratio=0.17 street=STATE HWY 121,NOT_FOUND,NONE
373,181060000E0240000,709 CRESTHAVEN RD,,32.986334,-96.982177,OK,,OK,NONE
374,181060000F0010000,738 CRESTWOOD DR,,32.988284,-96.98116,OK,,OK,NONE
375,181060000E0180000,714 WILLOW RIDGE CT,,32.98633,-96.982642,OK,,OK,NONE
376,182268000D07X0000,7 PLAZA BLVD,,32.988152,-96.98999,OUTLIER,num=7 street_median=733 ratio=0.01 street=PLAZA BLVD,NOT_FOUND,NONE
377,180024000F0150000,622 LAKE PARK DR,,32.986254,-96.975307,OK,,OK,NONE
378,180024000E0070000,611 LAKE PARK DR,,32.986186,-96.97641,OK,,OK,NONE
379,180024000E0290000,652 DEFOREST RD,,32.98608,-96.973556,OK,,OK,NONE
380,180024000F0140000,626 LAKE PARK DR,,32.986141,-96.975118,OK,,OK,NONE
381,180024000E0060000,615 LAKE PARK DR,,32.986091,-96.976223,OK,,OK,NONE
382,180024000A0010000,623 GLEN LAKES DR,,32.984209,-96.975507,OK,,OK,NONE
383,180024000F0050000,617 DEFOREST RD,,32.986593,-96.975358,OK,,OK,NONE
384,180024000C0010000,645 DEFOREST RD,,32.985672,-96.973986,OK,,OK,NONE
385,180024000E0010000,635 LAKE PARK DR,,32.985532,-96.97526,OK,,OK,NONE
386,180024000B0040000,651 LAKE PARK DR,,32.984707,-96.9748,OK,,OK,NONE
387,180024000D0060000,676 DEFOREST RD,,32.984669,-96.972877,OK,,OK,NONE
388,180024000C0100000,658 LAKE PARK DR,,32.984638,-96.973992,OK,,OK,NONE
389,180024000E15R0000,579 LAKE PARK DR,,32.987535,-96.976471,OK,,OK,NONE
390,180024000E0160000,600 DEFOREST RD,,32.987339,-96.976134,OK,,OK,NONE
391,180024000C0130000,646 LAKE PARK DR,,32.985207,-96.974232,OK,,OK,NONE
392,180024000A0110000,663 GLEN LAKES DR,,32.984081,-96.973153,OK,,OK,NONE
393,180024000A0020000,627 GLEN LAKES DR,,32.984068,-96.975292,OK,,OK,NONE
394,180024000A0030000,631 GLEN LAKES DR,,32.98406,-96.975064,OK,,OK,NONE
395,180024000A0040000,635 GLEN LAKES DR,,32.984053,-96.974836,OK,,OK,NONE
396,180024000A0050000,639 GLEN LAKES DR,,32.984046,-96.974608,OK,,OK,NONE
397,180024000A0060000,643 GLEN LAKES DR,,32.984038,-96.97438,OK,,OK,NONE
398,180024000A0070000,647 GLEN LAKES DR,,32.984031,-96.974152,OK,,OK,NONE
399,180024000A0080000,651 GLEN LAKES DR,,32.984024,-96.973924,OK,,OK,NONE
400,180024000A0090000,655 GLEN LAKES DR,,32.984017,-96.973696,OK,,OK,NONE
401,180024000A0100000,659 GLEN LAKES DR,,32.984091,-96.973447,OK,,OK,NONE
402,18005460060310000,655 DUNCAN DR,,32.979406,-96.972648,OK,,OK,NONE
403,18005460060300000,651 DUNCAN DR,,32.979407,-96.97283,OK,,OK,NONE
404,18005460060290000,647 DUNCAN DR,,32.979407,-96.973045,OK,,OK,NONE
405,18005460060280000,643 DUNCAN DR,,32.979407,-96.97326,OK,,OK,NONE
406,180065500A0390000,216 RUSTIC MEADOW WAY,,32.979347,-96.988907,OK,,OK,NONE
407,180024000E14R0000,583 LAKE PARK DR,,32.987343,-96.976659,OK,,OK,NONE
408,180024000E0180000,608 DEFOREST RD,,32.987343,-96.975659,OK,,OK,NONE
409,180024000E13R0000,587 LAKE PARK DR,,32.987215,-96.976846,OK,,OK,NONE
410,180024000E12R0000,591 LAKE PARK DR,,32.987049,-96.976916,OK,,OK,NONE
411,180024000F0010000,601 DEFOREST RD,,32.987132,-96.976152,OK,,OK,NONE
412,182268000D08X0000,8 PLAZA BLVD,,32.987099,-96.989994,OUTLIER,num=8 street_median=733 ratio=0.01 street=PLAZA BLVD,NOT_FOUND,NONE
413,180024000F0020000,605 DEFOREST RD,,32.986908,-96.975942,OK,,OK,NONE
414,180024000E0230000,628 DEFOREST RD,,32.986833,-96.974708,OK,,OK,NONE
415,180024000E11R0000,595 LAKE PARK DR,,32.986726,-96.976844,OK,,OK,NONE
416,180024000F0030000,609 DEFOREST RD,,32.986814,-96.975754,OK,,OK,NONE
417,180024000F0040000,613 DEFOREST RD,,32.986719,-96.975567,OK,,OK,NONE
418,180024000F0200000,602 LAKE PARK DR,,32.986602,-96.97653,OK,,OK,NONE
419,180024000E10R0000,599 LAKE PARK DR,,32.986595,-96.9769,OK,,OK,NONE
420,180024000F0190000,606 LAKE PARK DR,,32.986597,-96.976151,OK,,OK,NONE
421,180024000F0060000,621 DEFOREST RD,,32.98651,-96.975184,OK,,OK,NONE
422,180024000F0180000,610 LAKE PARK DR,,32.986498,-96.975956,OK,,OK,NONE
423,180024000F0070000,625 DEFOREST RD,,32.986429,-96.974967,OK,,OK,NONE
424,180024000F0170000,614 LAKE PARK DR,,32.986399,-96.97576,OK,,OK,NONE
425,180024000F0080000,629 DEFOREST RD,,32.986383,-96.974773,OK,,OK,NONE
426,180024000F0090000,633 DEFOREST RD,,32.98634,-96.974535,OK,,OK,NONE
427,180024000E0280000,648 DEFOREST RD,,32.986331,-96.973734,OK,,OK,NONE
428,180024000F0160000,618 LAKE PARK DR,,32.986338,-96.975508,OK,,OK,NONE
429,180024000F0110000,641 DEFOREST RD,,32.985985,-96.97427,OK,,OK,NONE
430,180024000F0130000,630 LAKE PARK DR,,32.985967,-96.974994,OK,,OK,NONE
431,180024000F0120000,634 LAKE PARK DR,,32.985969,-96.974588,OK,,OK,NONE
432,181060000M0360000,656 FOREST HILL DR,,32.98885,-96.97761,OK,,OK,NONE
433,181060000M0370000,660 FOREST HILL DR,,32.988848,-96.977447,OK,,OK,NONE
434,181060000M0380000,664 FOREST HILL DR,,32.988867,-96.977282,OK,,OK,NONE
435,181060000M0320000,640 FOREST HILL DR,,32.988857,-96.978262,OK,,OK,NONE
436,181060000M0330000,644 FOREST HILL DR,,32.988855,-96.978099,OK,,OK,NONE
437,181060000M0350000,652 FOREST HILL DR,,32.988851,-96.977773,OK,,OK,NONE
438,181060000M0340000,648 FOREST HILL DR,,32.988853,-96.977936,OK,,OK,NONE
439,181060000M0310000,636 FOREST HILL DR,,32.988907,-96.97849,OK,,OK,NONE
440,181060000M0300000,632 FOREST HILL DR,,32.988839,-96.978703,OK,,OK,NONE
441,181060000M0270000,620 FOREST HILL DR,,32.988395,-96.978851,OK,,OK,NONE
442,181060000M0260000,616 FOREST HILL DR,,32.988282,-96.978945,OK,,OK,NONE
443,181060000M0250000,612 FOREST HILL DR,,32.98817,-96.979039,OK,,OK,NONE
444,181060000M0240000,608 FOREST HILL DR,,32.988057,-96.979132,OK,,OK,NONE
445,181060000M0230000,604 FOREST HILL DR,,32.987944,-96.979226,OK,,OK,NONE
446,181060000M0220000,600 FOREST HILL DR,,32.987832,-96.979319,OK,,OK,NONE
447,181060000M0210000,544 FOREST HILL DR,,32.987719,-96.979413,OK,,OK,NONE
448,181060000M0200000,540 FOREST HILL DR,,32.987606,-96.979506,OK,,OK,NONE
449,181060000M0190000,536 FOREST HILL DR,,32.987522,-96.979646,OK,,OK,NONE
450,181060000N0050000,539 FOREST HILL DR,,32.987365,-96.97911,OK,,OK,NONE
451,181060000N0040000,535 FOREST HILL DR,,32.987252,-96.979204,OK,,OK,NONE
452,181060000N0060000,543 FOREST HILL DR,,32.987477,-96.979017,OK,,OK,NONE
453,181060000N0070000,603 FOREST HILL DR,,32.98759,-96.978923,OK,,OK,NONE
454,181060000N0080000,607 FOREST HILL DR,,32.987702,-96.97883,OK,,OK,NONE
455,181060000N0090000,611 FOREST HILL DR,,32.987815,-96.978737,OK,,OK,NONE
456,181060000N0100000,615 FOREST HILL DR,,32.987928,-96.978643,OK,,OK,NONE
457,181060000N0110000,619 FOREST HILL DR,,32.98804,-96.97855,OK,,OK,NONE
458,181060000N0120000,623 FOREST HILL DR,,32.988153,-96.978456,OK,,OK,NONE
459,181060000N0130000,627 FOREST HILL DR,,32.988266,-96.978363,OK,,OK,NONE
460,181060000N0140000,631 FOREST HILL DR,,32.988378,-96.978269,OK,,OK,NONE
461,181060000N0020000,527 FOREST HILL DR,,32.987014,-96.97944,OK,,OK,NONE
462,181060000M0120000,613 CLAREMONT CT,,32.988375,-96.979325,OK,,OK,NONE
463,181060000M0130000,609 CLAREMONT CT,,32.988262,-96.979419,OK,,OK,NONE
464,181060000M0080000,618 CLAREMONT CT,,32.988922,-96.979463,OK,,OK,NONE
465,181060000M0140000,605 CLAREMONT CT,,32.988145,-96.979551,OK,,OK,NONE
466,181060000M0150000,545 CLAREMONT CT,,32.988023,-96.979664,OK,,OK,NONE
467,181060000M0160000,541 CLAREMONT CT,,32.987901,-96.979792,OK,,OK,NONE
468,181060000M0110000,617 CLAREMONT CT,,32.988506,-96.979237,OK,,OK,NONE
469,181060000M0090000,625 CLAREMONT CT,,32.98886,-96.979216,OK,,OK,NONE
470,181060000M0070000,614 CLAREMONT CT,,32.98892,-96.97979,OK,,OK,NONE
471,181060000M0390000,668 FOREST HILL DR,,32.98893,-96.976912,OK,,OK,NONE
472,181060000N0030000,531 FOREST HILL DR,,32.987138,-96.979331,OK,,OK,NONE
473,181060000N0170000,634 WATERVIEW DR,,32.988355,-96.977874,OK,,OK,NONE
474,181060000N0180000,630 WATERVIEW DR,,32.988219,-96.977945,OK,,OK,NONE
475,181060000N0190000,626 WATERVIEW DR,,32.988106,-96.978038,OK,,OK,NONE
476,181060000N0200000,622 WATERVIEW DR,,32.987994,-96.978132,OK,,OK,NONE
477,181060000N0210000,618 WATERVIEW DR,,32.987881,-96.978225,OK,,OK,NONE
478,181060000N0220000,614 WATERVIEW DR,,32.987768,-96.978318,OK,,OK,NONE
479,181060000N0250000,602 WATERVIEW DR,,32.98743,-96.978598,OK,,OK,NONE
480,181060000N0230000,610 WATERVIEW DR,,32.987655,-96.978412,OK,,OK,NONE
481,181060000N0240000,606 WATERVIEW DR,,32.987543,-96.978505,OK,,OK,NONE
482,181060000N0260000,546 WATERVIEW DR,,32.987317,-96.978691,OK,,OK,NONE
483,181060000N0320000,522 WATERVIEW DR,,32.986641,-96.979251,OK,,OK,NONE
484,181060000N0310000,526 WATERVIEW DR,,32.986754,-96.979158,OK,,OK,NONE
485,181060000N0300000,530 WATERVIEW DR,,32.986866,-96.979064,OK,,OK,NONE
486,181060000N0290000,534 WATERVIEW DR,,32.986979,-96.978971,OK,,OK,NONE
487,181060000N0270000,542 WATERVIEW DR,,32.987204,-96.978785,OK,,OK,NONE
488,181060000N0280000,538 WATERVIEW DR,,32.987092,-96.978878,OK,,OK,NONE
489,181060000N0330000,518 WATERVIEW DR,,32.98652,-96.979403,OK,,OK,NONE
490,181060000P0040000,513 WATERVIEW DR,,32.986129,-96.979078,OK,,OK,NONE
491,181060000P0050000,517 WATERVIEW DR,,32.986244,-96.978983,OK,,OK,NONE
492,181060000P0060000,521 WATERVIEW DR,,32.986359,-96.978888,OK,,OK,NONE
493,181060000P0070000,525 WATERVIEW DR,,32.986474,-96.978793,OK,,OK,NONE
494,181060000P0080000,529 WATERVIEW DR,,32.986589,-96.978697,OK,,OK,NONE
495,181060000P0090000,533 WATERVIEW DR,,32.986704,-96.978602,OK,,OK,NONE
496,181060000P0220000,637 WATERVIEW DR,,32.988342,-96.97728,OK,,OK,NONE
497,181060000P0210000,633 WATERVIEW DR,,32.9882,-96.977406,OK,,OK,NONE
498,181060000P0200000,629 WATERVIEW DR,,32.988054,-96.977486,OK,,OK,NONE
499,181060000P0190000,625 WATERVIEW DR,,32.98792,-96.977597,OK,,OK,NONE
500,181060000P0180000,621 WATERVIEW DR,,32.987796,-96.977699,OK,,OK,NONE
501,181060000P0170000,617 WATERVIEW DR,,32.987672,-96.977802,OK,,OK,NONE
502,181060000P0160000,613 WATERVIEW DR,,32.987548,-96.977904,OK,,OK,NONE
503,181060000P0150000,609 WATERVIEW DR,,32.987428,-96.978003,OK,,OK,NONE
504,181060000P0140000,605 WATERVIEW DR,,32.987315,-96.978096,OK,,OK,NONE
505,181060000P0130000,601 WATERVIEW DR,,32.987203,-96.97819,OK,,OK,NONE
506,181060000P0120000,545 WATERVIEW DR,,32.98709,-96.978283,OK,,OK,NONE
507,181060000P0110000,541 WATERVIEW DR,,32.986971,-96.978381,OK,,OK,NONE
508,181060000P0100000,537 WATERVIEW DR,,32.986836,-96.978492,OK,,OK,NONE
509,181060000L0020000,729 BELLA VISTA DR,,32.988383,-96.980614,OK,,OK,NONE
510,181060000L0040000,721 BELLA VISTA DR,,32.988122,-96.98051,OK,,OK,NONE
511,181060000L0070000,709 BELLA VISTA DR,,32.987732,-96.980355,OK,,OK,NONE
512,181060000L0110000,641 BELLA VISTA DR,,32.98721,-96.980146,OK,,OK,NONE
513,181060000L0140000,629 BELLA VISTA DR,,32.986819,-96.97999,OK,,OK,NONE
514,181060000L0150000,625 BELLA VISTA DR,,32.986691,-96.979973,OK,,OK,NONE
515,181060000L0190000,609 BELLA VISTA DR,,32.986127,-96.979658,OK,,OK,NONE
516,181060000L0170000,617 BELLA VISTA DR,,32.986424,-96.979853,OK,,OK,NONE
517,181060000M0040000,722 BELLA VISTA DR,,32.988407,-96.980101,OK,,OK,NONE
518,181060000M0050000,718 BELLA VISTA DR,,32.988261,-96.980069,OK,,OK,NONE
519,181060000M0170000,537 CLAREMONT CT,,32.987806,-96.97995,OK,,OK,NONE
520,181060000M0180000,532 FOREST HILL DR,,32.987379,-96.979771,OK,,OK,NONE
521,181060000N0010000,523 FOREST HILL DR,,32.98687,-96.979578,OK,,OK,NONE
522,181060000M0010000,734 BELLA VISTA DR,,32.988886,-96.980339,OK,,OK,NONE
523,181060000L0130000,633 BELLA VISTA DR,,32.986937,-96.980073,OK,,OK,NONE
524,181060000L0120000,637 BELLA VISTA DR,,32.987076,-96.980129,OK,,OK,NONE
525,181060000L0100000,645 BELLA VISTA DR,,32.987324,-96.980228,OK,,OK,NONE
526,181060000L0090000,701 BELLA VISTA DR,,32.987464,-96.980284,OK,,OK,NONE
527,181060000L0080000,705 BELLA VISTA DR,,32.987603,-96.980339,OK,,OK,NONE
528,181060000L0060000,713 BELLA VISTA DR,,32.98785,-96.980438,OK,,OK,NONE
529,181060000L0050000,717 BELLA VISTA DR,,32.987989,-96.980494,OK,,OK,NONE
530,181060000L0030000,725 BELLA VISTA DR,,32.988241,-96.980594,OK,,OK,NONE
531,181060000F0080000,710 CRESTWOOD DR,,32.986878,-96.980491,OK,,OK,NONE
532,181060000F0070000,714 CRESTWOOD DR,,32.987079,-96.980535,OK,,OK,NONE
533,181060000F0060000,718 CRESTWOOD DR,,32.987253,-96.980643,OK,,OK,NONE
534,181060000F0050000,722 CRESTWOOD DR,,32.987429,-96.980714,OK,,OK,NONE
535,181060000F0040000,726 CRESTWOOD DR,,32.987624,-96.980755,OK,,OK,NONE
536,181060000F0030000,730 CRESTWOOD DR,,32.987797,-96.980863,OK,,OK,NONE
537,181060000F0020000,734 CRESTWOOD DR,,32.988003,-96.980908,OK,,OK,NONE
538,181060000E0450000,727 CRESTWOOD DR,,32.987409,-96.981573,OK,,OK,NONE
539,181060000E0440000,723 CRESTWOOD DR,,32.987238,-96.981501,OK,,OK,NONE
540,181060000E0430000,719 CRESTWOOD DR,,32.987067,-96.98143,OK,,OK,NONE
541,181060000E0420000,715 CRESTWOOD DR,,32.986896,-96.981359,OK,,OK,NONE
542,181060000E0410000,711 CRESTWOOD DR,,32.986725,-96.981288,OK,,OK,NONE
543,181060000E0400000,707 CRESTWOOD DR,,32.986553,-96.981217,OK,,OK,NONE
544,181060000D0090000,413 WATERVIEW DR,,32.984739,-96.98159,OK,,OK,NONE
545,181060000D0080000,417 WATERVIEW DR,,32.984828,-96.981388,OK,,OK,NONE
546,181060000F0420000,438 WATERVIEW DR,,32.985693,-96.980631,OK,,OK,NONE
547,181060000F0410000,434 WATERVIEW DR,,32.985608,-96.980821,OK,,OK,NONE
548,181060000L0180000,613 BELLA VISTA DR,,32.986272,-96.979766,OK,,OK,NONE
549,181060000F0160000,423 ROCKCREST DR,,32.985703,-96.981561,OK,,OK,NONE
550,181060000L0160000,621 BELLA VISTA DR,,32.986553,-96.979886,OK,,OK,NONE
551,181060000E0320000,728 CRESTHAVEN RD,,32.987237,-96.981966,OK,,OK,NONE
552,181060000E0330000,724 CRESTHAVEN RD,,32.987066,-96.981895,OK,,OK,NONE
553,181060000E0340000,720 CRESTHAVEN RD,,32.986895,-96.981824,OK,,OK,NONE
554,181060000E0350000,716 CRESTHAVEN RD,,32.986724,-96.981753,OK,,OK,NONE
555,181060000E0360000,712 CRESTHAVEN RD,,32.986552,-96.981682,OK,,OK,NONE
556,181060000E0370000,708 CRESTHAVEN RD,,32.986381,-96.981611,OK,,OK,NONE
557,181060000E0270000,721 CRESTHAVEN RD,,32.986856,-96.982393,OK,,OK,NONE
558,181060000E0260000,717 CRESTHAVEN RD,,32.986685,-96.982322,OK,,OK,NONE
559,181060000E0250000,713 CRESTHAVEN RD,,32.98651,-96.98225,OK,,OK,NONE
560,181060000E0230000,705 CRESTHAVEN RD,,32.986161,-96.982105,OK,,OK,NONE
561,181060000E0390000,703 CRESTWOOD DR,,32.98636,-96.981213,OK,,OK,NONE
562,181060000E0380000,704 CRESTHAVEN RD,,32.986196,-96.981584,OK,,OK,NONE
563,181060000F0090000,706 CRESTWOOD DR,,32.986705,-96.980356,OK,,OK,NONE
564,181060000F0100000,702 CRESTWOOD DR,,32.986497,-96.980461,OK,,OK,NONE
565,181060000F0110000,443 ROCKCREST DR,,32.986264,-96.980374,OK,,OK,NONE
566,181060000F0120000,439 ROCKCREST DR,,32.98606,-96.980803,OK,,OK,NONE
567,181060000E0470000,735 CRESTWOOD DR,,32.987896,-96.98183,OK,,OK,NONE
568,181060000E0300000,736 CRESTHAVEN RD,,32.987663,-96.982219,OK,,OK,NONE
569,181060000E0290000,729 CRESTHAVEN RD,,32.987342,-96.982677,OK,,OK,NONE
570,181060000E0310000,732 CRESTHAVEN RD,,32.987412,-96.982082,OK,,OK,NONE
571,181060000E0280000,725 CRESTHAVEN RD,,32.987042,-96.982501,OK,,OK,NONE
572,181060000F0440000,446 WATERVIEW DR,,32.985994,-96.980094,OK,,OK,NONE
573,18106000000000A00,400 WATERVIEW DR,,32.985795,-96.979885,OK,,OK,NONE
574,181060000E0460000,731 CRESTWOOD DR,,32.987595,-96.981678,OK,,OK,NONE
575,181060000F0310000,348 WATERVIEW DR,,32.984794,-96.98279,OK,,OK,NONE
576,181060000F0300000,344 WATERVIEW DR,,32.984741,-96.983015,OK,,OK,NONE
577,181060000F0290000,340 WATERVIEW DR,,32.984713,-96.983243,OK,,OK,NONE
578,181060000F0210000,403 ROCKCREST DR,,32.985282,-96.982514,OK,,OK,NONE
579,181060000E0170000,718 WILLOW RIDGE CT,,32.986502,-96.982713,OK,,OK,NONE
580,181060000E0190000,710 WILLOW RIDGE CT,,32.986159,-96.982571,OK,,OK,NONE
581,181060000E0160000,722 WILLOW RIDGE CT,,32.986679,-96.982833,OK,,OK,NONE
582,181060000E0120000,723 WILLOW RIDGE CT,,32.986471,-96.983323,OK,,OK,NONE
583,181060000E0100000,715 WILLOW RIDGE CT,,32.986114,-96.983186,OK,,OK,NONE
584,181060000E0110000,719 WILLOW RIDGE CT,,32.986287,-96.983257,OK,,OK,NONE
585,181060000E0080000,707 WILLOW RIDGE CT,,32.985763,-96.983066,OK,,OK,NONE
586,181060000E0020000,720 LYNDSIE DR,,32.986285,-96.983729,OUTLIER,num=720 street_median=298 ratio=2.42 street=LYNDSIE DR,NOT_FOUND,NONE
587,181060000E0030000,716 LYNDSIE DR,,32.986103,-96.983636,OUTLIER,num=716 street_median=298 ratio=2.40 street=LYNDSIE DR,NOT_FOUND,NONE
588,181060000E0150000,726 WILLOW RIDGE CT,,32.986847,-96.982915,OK,,OK,NONE
589,181060000G0160000,705 LYNDSIE DR,,32.985778,-96.984127,OUTLIER,num=705 street_median=298 ratio=2.37 street=LYNDSIE DR,NOT_FOUND,NONE
590,181060000G0100000,319 ROCKCREST CT,,32.985292,-96.984737,OK,,OK,NONE
591,181060000F0270000,332 WATERVIEW DR,,32.984723,-96.9837,OK,,OK,NONE
592,181060000G0060000,328 WATERVIEW DR,,32.984694,-96.984072,OK,,OK,NONE
593,181060000G0030000,316 WATERVIEW DR,,32.984882,-96.984781,OK,,OK,NONE
594,181060000G0040000,320 WATERVIEW DR,,32.984804,-96.984574,OK,,OK,NONE
595,181060000G0050000,324 WATERVIEW DR,,32.984758,-96.98434,OK,,OK,NONE
596,181060000G0190000,400 ROCKCREST CT,,32.986082,-96.985007,OK,,OK,NONE
597,181060000G0180000,713 LYNDSIE DR,,32.986263,-96.984381,OUTLIER,num=713 street_median=298 ratio=2.39 street=LYNDSIE DR,NOT_FOUND,NONE
598,181060000E0140000,730 WILLOW RIDGE CT,,32.987084,-96.983095,OK,,OK,NONE
599,181060000E0130000,727 WILLOW RIDGE CT,,32.986768,-96.983554,OK,,OK,NONE
600,181060000E0010000,724 LYNDSIE DR,,32.986529,-96.983909,OUTLIER,num=724 street_median=298 ratio=2.43 street=LYNDSIE DR,NOT_FOUND,NONE
601,181060100A0070000,617 SPRING HILL DR,,32.984094,-96.987348,OK,,OK,NONE
602,181060100C0100000,200 LYNDSIE DR,,32.984816,-96.985142,OK,,OK,NONE
603,181060100C0030000,628 PARK HIGHLANDS CT,,32.985142,-96.985818,OK,,OK,NONE
604,181060100C0040000,624 PARK HIGHLANDS CT,,32.984807,-96.985996,OK,,OK,NONE
605,181060100C0080000,298 LYNDSIE DR,,32.983984,-96.985652,OK,,OK,NONE
606,181060100C0090000,302 LYNDSIE DR,,32.98405,-96.985228,OK,,OK,NONE
607,181060100C0070000,612 PARK HIGHLANDS DR,,32.984252,-96.98567,OK,,OK,NONE
608,181060100B0090000,610 SPRING HILL DR,,32.984107,-96.986731,OK,,OK,NONE
609,181060100B0080000,614 SPRING HILL DR,,32.984271,-96.986886,OK,,OK,NONE
610,181060100B0050000,626 SPRING HILL DR,,32.984781,-96.98716,OK,,OK,NONE
611,181060100B0140000,611 PARK HIGHLANDS DR,,32.984208,-96.986295,OK,,OK,NONE
612,181060100B0180000,627 PARK HIGHLANDS DR,,32.98486,-96.986723,OK,,OK,NONE
613,181060100B0200000,635 PARK HIGHLANDS DR,,32.985292,-96.986963,OK,,OK,NONE
614,182268000D03R0000,743 PLAZA BLVD,,32.98809,-96.990561,OK,,OK,NONE
615,182268000D06R0000,731 PLAZA BLVD,,32.986706,-96.990484,OK,,OK,NONE
616,180024000E0050000,619 LAKE PARK DR,,32.985997,-96.976036,OK,,OK,NONE
617,180024000E0040000,623 LAKE PARK DR,,32.985787,-96.975904,OK,,OK,NONE
618,180024000D0010000,656 DEFOREST RD,,32.985845,-96.973441,OK,,OK,NONE
619,180024000E0030000,627 LAKE PARK DR,,32.985682,-96.975731,OK,,OK,NONE
620,180024000E0020000,631 LAKE PARK DR,,32.985551,-96.97557,OK,,OK,NONE
621,180024000C0110000,654 LAKE PARK DR,,32.984853,-96.974054,OK,,OK,NONE
622,180024000C0060000,665 DEFOREST RD,,32.984819,-96.973488,OK,,OK,NONE
623,180024000B0090000,622 GLEN LAKES DR,,32.984755,-96.975038,OK,,OK,NONE
